mse_test,mae_test,mape_test,Model
0.008892617449664431,0.06085011185682329,0.05671364699903325,DT
0.00792211656676813,0.0575871078958328,0.05313557829458413,DT10
0.008701091174724927,0.06043464365612023,0.05606367492288671,DT15
0.008914988814317674,0.06107382550335572,0.056803132457646226,DT20
0.008892617449664431,0.06085011185682329,0.05671364699903325,DT25
0.008892617449664431,0.06085011185682329,0.05671364699903325,DT30
0.010475796102223928,0.07166238958097018,0.06413532908220895,DT5
0.007474663140069605,0.05919220730797916,0.0541638634974362,RF10
0.007046148738078782,0.05712174816235246,0.05279833247274918,RF100
0.007015220083694003,0.05694760839458877,0.05261915788174146,RF150
0.007024996019912077,0.05688041440289829,0.052629930834700245,RF200
0.007102877546607001,0.057801864280387756,0.05331521113796547,RF25
0.006981666181324631,0.0567097688292324,0.05256858277557141,RF300
0.007142756943467891,0.057811739639927494,0.053219770710650066,RF50
