mse_test,mae_test,mape_test,Model
1.4180074487895717,0.2150837988826816,0.056798086486667065,DT
1.4030519346161805,0.2122284295468653,0.05594041942788269,DT10
1.4180074487895717,0.2150837988826816,0.056798086486667065,DT15
1.4180074487895717,0.2150837988826816,0.056798086486667065,DT20
1.4180074487895717,0.2150837988826816,0.056798086486667065,DT25
1.4180074487895717,0.2150837988826816,0.056798086486667065,DT30
1.5058563494773891,0.2218570854785117,1257988722729.275,DT5
1.7443562383612665,0.25011173184357544,59209335883120.54,RF10
1.8323232756052157,0.2737895716945997,103649884161400.38,RF100
1.810326902545004,0.27062942271880835,94321198899739.67,RF150
1.7768781457169451,0.26826350093109874,94877509468235.45,RF200
1.7356989199255117,0.257243947858473,69474523860590.73,RF25
1.7822683436788704,0.2672197392923648,87066797265334.67,RF300
1.8201121489757919,0.2738994413407821,111726171761321.75,RF50
