mse_test,mae_test,mape_test,Model
3.927393736017896,1.3225950782997762,0.04656667355936849,DT
3.365181127726007,1.2618865532076409,0.043179215704662155,DT10
3.957784841329024,1.3447278150633855,0.047432058074557325,DT15
3.927393736017896,1.3225950782997762,0.04656667355936849,DT20
3.927393736017896,1.3225950782997762,0.04656667355936849,DT25
3.927393736017896,1.3225950782997762,0.04656667355936849,DT30
4.585496356535168,1.4899387667916446,0.05423460983023378,DT5
3.245340105324232,1.1946816341749225,0.042662986781994226,RF10
3.2590005748128132,1.2035450996058397,0.042807907635985167,RF100
3.250324631702245,1.2021241592983196,0.04278830058379903,RF150
3.2571951301636735,1.2038493861191004,0.0428906367338503,RF200
3.2990813079125587,1.218222094385852,0.04319278955767839,RF25
3.250694126002584,1.2019760892723899,0.042799105578414175,RF300
3.3082804198452753,1.219605667412379,0.04327940416142497,RF50
