mse_test,mae_test,mape_test,Model
0.8250447427293065,0.5814317673378073,0.010400962059019582,DT
0.8132782824230144,0.5899565397270942,0.010523822761103974,DT10
0.8043245090728313,0.5707009694258014,0.01018200814982113,DT15
0.8250447427293065,0.5814317673378073,0.010400962059019582,DT20
0.8250447427293065,0.5814317673378073,0.010400962059019582,DT25
0.8250447427293065,0.5814317673378073,0.010400962059019582,DT30
1.4371128100367188,0.8256564131172187,0.014780158943026915,DT5
0.7277079476137199,0.536189038031319,0.009685005968785793,RF10
0.6583713447113809,0.5107494460423946,0.009213486853989768,RF100
0.6472757130681871,0.5075632310642298,0.009148967684003697,RF150
0.6474525836761676,0.5077361523915959,0.00915515840617715,RF200
0.6646331122549446,0.5183609033770126,0.009336720049165914,RF25
0.6465962078457855,0.5078049048329233,0.009156554948120716,RF300
0.6645262356578926,0.510005694044959,0.00917769868879657,RF50
