mse_test,mae_test,mape_test,Model
0.03475391498881431,0.1109619686800896,0.024850567451383993,DT
0.04094370567151109,0.12032986402113932,0.02663788516713281,DT10
0.03675242356450411,0.11364653243847885,0.025344502098386217,DT15
0.03475391498881431,0.1109619686800896,0.024850567451383993,DT20
0.03475391498881431,0.1109619686800896,0.024850567451383993,DT25
0.03475391498881431,0.1109619686800896,0.024850567451383993,DT30
0.05165035421385724,0.12667567401902438,0.02691289434995672,DT5
0.028232446308724835,0.09719388516032822,0.02121190137637156,RF10
0.0253993672492225,0.09040398956002933,0.01952416444942275,RF100
0.025574168663286854,0.0903924683072328,0.019498959053508614,RF150
0.026092990323791768,0.09087852082667502,0.01957430257928201,RF200
0.02632622535421333,0.09222475764355005,0.019927152943692676,RF25
0.025998195911627175,0.09052985955754561,0.019509809346200127,RF300
0.024656661862352745,0.0904167252583364,0.0196149767660074,RF50
