mse_test,mae_test,mape_test,Model
9.303015873015873,1.0038548752834464,0.01675355347269984,DT
9.587059940450102,0.9947716573343165,0.016864994281317606,DT10
9.382185014459699,1.0187959830396798,0.017075038983118535,DT15
9.436717063492063,1.010238095238095,0.016819139789941488,DT20
9.303015873015873,1.0038548752834464,0.01675355347269984,DT25
9.303015873015873,1.0038548752834464,0.01675355347269984,DT30
13.051767865475233,1.2317798853619457,0.020558109357318426,DT5
9.584282766439907,1.0577097505668929,0.017100140071911653,RF10
10.212202841269857,1.0762925170068094,0.017493395150922002,RF100
10.065435033509681,1.0727800453514726,0.01743996768193147,RF150
9.951316766439858,1.06502494331065,0.01730339965615819,RF200
9.961747192743763,1.0749659863945566,0.017463754863081427,RF25
9.844049213907722,1.0612033257747335,0.017276495226597206,RF300
10.215722195011356,1.0890249433106605,0.017666135882618967,RF50
