mse_test,mae_test,mape_test,Model
4184964.2270748294,586.4761904761905,0.17674702949099066,DT
4601949.443124529,601.7157449234027,0.222955940992561,DT10
4172371.1395108965,593.025925925926,0.17755095367335882,DT15
4184964.2270748294,586.4761904761905,0.17674702949099066,DT20
4184964.2270748294,586.4761904761905,0.17674702949099066,DT25
4184964.2270748294,586.4761904761905,0.17674702949099066,DT30
5062894.273906869,790.3109311089083,0.976345142472629,DT5
2440243.6313324263,411.3712471655329,0.15899351098974931,RF10
1466673.1977766778,371.40721088435384,0.1460187858321439,RF100
1544775.1517082907,382.5613741496593,0.1479966104949366,RF150
1431749.6520102227,376.6849954648514,0.14801671736018043,RF200
1836395.0042384032,378.1585941043084,0.14789289689438342,RF25
1435405.8599700853,376.02611791383123,0.1474288414942755,RF300
1508123.8056012087,362.40010430839015,0.1465201849358417,RF50
