mse_test,mae_test,mape_test,Model
21.112902494331063,2.222902494331066,0.05034503331627485,DT
19.463360872744076,2.1882265551723337,0.05032206297984588,DT10
20.077932185024213,2.179360670194004,0.048701555722099464,DT15
19.937954144620807,2.14724111866969,0.04861046399528157,DT20
21.112902494331063,2.222902494331066,0.05034503331627485,DT25
21.112902494331063,2.222902494331066,0.05034503331627485,DT30
27.662516916337704,3.005439197494413,0.07168976339279036,DT5
15.02489909297052,1.9624716553287982,0.04511339379574586,RF10
13.433780418493333,1.9007142857142851,0.04379075388857152,RF100
13.382258781781049,1.9045351473922885,0.04387447770131709,RF150
13.328046263542445,1.896380952380948,0.0436814901505568,RF200
14.758576072562358,1.933886621315193,0.04412006508050422,RF25
13.374582772374795,1.8940725623582744,0.04357334065129228,RF300
13.904074168808274,1.9208586545729425,0.04401431225223367,RF50
