mse_test,mae_test,mape_test,Model
2.4558100558659217,0.7837988826815646,0.3239695269427915,DT
2.0861885049590705,0.7161030432862252,0.2974197886388411,DT10
2.409255121042831,0.7756052141527006,0.3226152015661197,DT15
2.4558100558659217,0.7837988826815646,0.3239695269427915,DT20
2.4558100558659217,0.7837988826815646,0.3239695269427915,DT25
2.4558100558659217,0.7837988826815646,0.3239695269427915,DT30
1.1375809142091617,0.5923738584327131,0.21889625646017363,DT5
1.6069014259776537,0.6640083798882682,0.2649518866198353,RF10
1.596951883448687,0.6639083222488266,0.2634009708558566,RF100
1.5995988367568532,0.6638438680500145,0.264349868755363,RF150
1.5970959187492568,0.6633223131151897,0.26415594100525414,RF200
1.6065810312784976,0.6662084774319413,0.2669666374981843,RF25
1.597355443842875,0.6637309368626391,0.2647599330972227,RF300
1.5945265558839108,0.6639535514764568,0.2644340260373326,RF50
