mse_test,mae_test,mape_test,Model
2.9082122905027923,0.7117318435754258,0.09823191844659351,DT
2.6074299511006913,0.6684395368752979,0.0938707885397605,DT10
2.9084543761638724,0.7119180633147181,0.09825408746317595,DT15
2.9082122905027923,0.7117318435754258,0.09823191844659351,DT20
2.9082122905027923,0.7117318435754258,0.09823191844659351,DT25
2.9082122905027923,0.7117318435754258,0.09823191844659351,DT30
1.2461816661468743,0.5031065433421751,0.07161539563462811,DT5
2.0731599585661082,0.6596340782122923,0.09612587640466312,RF10
1.9949303629709385,0.6476774119890109,0.09281813184865435,RF100
1.9872026500298705,0.6489197969318194,0.09327518230705266,RF150
1.9821007294563453,0.6482856001152937,0.09303457896835042,RF200
1.9833517194257155,0.6473113594040983,0.09349631356409482,RF25
1.9773220358648895,0.6459772245376688,0.09256065358155537,RF300
1.9678743270640278,0.6438940986077875,0.09229759109614454,RF50
