mse_test,mae_test,mape_test,Model
44.91147592245153,1.9566604127579736,0.02751563537387539,DT
38.14709848939341,1.8676071859608383,0.026722398268904532,DT10
44.85196106086499,1.9487639681229003,0.027335904355428108,DT15
44.91305133906189,1.952286421798617,0.0274030104679248,DT20
44.91203564727956,1.9551594746716694,0.02750613679299929,DT25
44.91147592245153,1.9566604127579736,0.02751563537387539,DT30
26.68069448033585,2.8156859580434808,0.048280042842206626,DT5
97.85008442776736,7.854690431519701,0.13128247018621297,LR
257.3823779393484,10.444861532405737,0.13200378506308355,NN.10
136.144436460391,7.413234643178705,0.09901907668193305,NN.10.10
72.68641861454515,4.7783318882811585,0.06757657890177804,NN.10.10.5.5
143.0961264883483,7.624070080106448,0.10187506664996922,NN.10.5
173.64652545304014,8.504285905657895,0.10919888441223691,NN.20
53.41599594632735,4.245665988361485,0.06173542731460336,NN.20.10
56.16978128711159,4.05186918997034,0.06012500206197372,NN.20.10.10.5
30.976102315244646,2.7799819714878407,0.04133489190273382,NN.20.10.5
32.20804434761473,2.4398343521032277,0.03689751611901677,NN.20.20.20.20
410.163042619946,13.978671070454341,0.1880399857563654,NN.5
236.77982255907318,10.032990501790287,0.1324327267498177,NN.5.5
32.65293418768675,1.7456476964769652,0.02446271200568585,RF10
32.00455584449201,1.7364593123678527,0.024258292438405295,RF100
31.899298315151796,1.7366959041861563,0.02425800908800498,RF150
31.998508186525026,1.7415490768039572,0.024330629771547624,RF200
32.53932862692289,1.7427544953691285,0.024360721489654572,RF25
32.049191946884996,1.7429208118665354,0.02435135180963473,RF300
32.283042860677206,1.7380202984007853,0.024292921672100495,RF50
96.35264160646723,7.78457057879299,0.12983091933360424,RIDGE
137.84098743568487,6.441187441140389,0.11747399846262337,SVR
