mse_test,mae_test,mape_test,Model
65.83613095238096,2.429960317460317,0.03261838078581613,DT
65.78008472799489,2.4768336557622277,0.03326991483624772,DT10
65.94299603174603,2.422023809523809,0.03273857783839025,DT15
65.83613095238096,2.429960317460317,0.03261838078581613,DT20
65.83613095238096,2.429960317460317,0.03261838078581613,DT25
65.83613095238096,2.429960317460317,0.03261838078581613,DT30
44.115386247607034,3.229583505335017,0.052321576830345516,DT5
42.58324075727514,2.0039755291005306,0.027299511073612937,RF10
42.78297092609315,2.013880542957929,0.02729822838284279,RF100
42.70136921047432,2.0096709131183466,0.027213474350999776,RF150
42.47975327917958,2.0056012751165384,0.027164832325633322,RF200
42.36001946288325,1.9930399281934974,0.027087874552359417,RF25
42.283292176314056,1.999483727534223,0.027065184980625476,RF300
42.374745034900265,1.9956517290249411,0.027069603824120176,RF50
