mse_test,mae_test,mape_test,Model
1.141915650406504,0.40904471544715454,0.21318727607299834,DT
1.0908159418845156,0.4021331503284211,0.21476112551617957,DT10
1.1421595528455286,0.40904471544715454,0.21328583696131867,DT15
1.141915650406504,0.40904471544715454,0.21318727607299834,DT20
1.141915650406504,0.40904471544715454,0.21318727607299834,DT25
1.141915650406504,0.40904471544715454,0.21318727607299834,DT30
0.699328691758537,0.37609261333781124,0.24409952148809097,DT5
0.830101600045167,0.3508150406504065,0.1750876367886581,RF10
0.8370084094514442,0.3522809136662793,0.1788783779779771,RF100
0.8284958593991103,0.3511396986707958,0.17893345253017756,RF150
0.8305995010948405,0.3512782762291911,0.1791478493555052,RF200
0.8389013308602031,0.35058414634146357,0.17605046836163854,RF25
0.8380530236758181,0.35220782197702993,0.17918539748021733,RF300
0.834870230854972,0.35100088075880786,0.17866777339619075,RF50
