mse_test,mae_test,mape_test,Model
2.208722109533469,0.6270453008789746,0.045296028895484064,DT
1.8871743629795648,0.5715543524429362,0.04190761529030429,DT10
2.0578210695091994,0.6046430779577205,0.04450786483823161,DT15
2.133576741041244,0.6158215010142011,0.044975481176140274,DT20
2.208722109533469,0.6270453008789746,0.045296028895484064,DT25
2.208722109533469,0.6270453008789746,0.045296028895484064,DT30
2.75649784895673,0.7295725309653648,0.05185421334977558,DT5
1.6143144730064438,0.5548531665539785,0.04187065561037018,RF10
1.5310939768090284,0.5393476609034447,0.04140014655886499,RF100
1.5246110984880321,0.5378946392350087,0.04141043397892388,RF150
1.5296921004606447,0.5382760549813846,0.04146709110405455,RF200
1.5810118000173559,0.5461236485398762,0.04180142547540192,RF25
1.537018128610118,0.5389441279321492,0.04160340822560376,RF300
1.541971815665286,0.5396034482758626,0.041012826713087126,RF50
