mse_test,mae_test,mape_test,Model
0.048709349593495925,0.08353658536585366,0.048872638580200384,DT
0.047045528455284556,0.08235772357723578,0.04815384889237651,DT10
0.048709349593495925,0.08353658536585366,0.048872638580200384,DT15
0.048709349593495925,0.08353658536585366,0.048872638580200384,DT20
0.048709349593495925,0.08353658536585366,0.048872638580200384,DT25
0.048709349593495925,0.08353658536585366,0.048872638580200384,DT30
0.029816070602392223,0.07201242754731972,0.04100873336343883,DT5
0.03599336805440334,0.07465863337204802,0.04349709378892844,RF10
0.03635243745639133,0.07409403068137843,0.043191165951641075,RF100
0.03651801515623248,0.07418057007355833,0.04322893141959041,RF150
0.0364447819987811,0.07414832680023259,0.04320719826076149,RF200
0.03582952572189037,0.07406319202477739,0.043160047123582894,RF25
0.03652483142014112,0.07417348528842414,0.04322453854011075,RF300
0.03587274390496238,0.07365811556329845,0.0429630659518842,RF50
