mse_test,mae_test,mape_test,Model
7.430792682926831,1.4410569105691058,0.05920512709287453,DT
7.2585160622011,1.4284811779291884,0.05744469954137177,DT10
7.325916892502259,1.3942411924119245,0.05745186705770757,DT15
7.430792682926831,1.4410569105691058,0.05920512709287453,DT20
7.430792682926831,1.4410569105691058,0.05920512709287453,DT25
7.430792682926831,1.4410569105691058,0.05920512709287453,DT30
53.46388057358772,4.374618954180544,0.15550332003657938,DT5
3.4509599300969693,1.0944745451025932,0.04856262378879502,RF10
2.9560004899169336,1.0287149148277173,0.04725776526439688,RF100
2.8805807469960194,1.0235187346754386,0.04713562398280713,RF150
2.8423189471844044,1.0164213463027465,0.04700857399839827,RF200
3.2683326102116435,1.0738351335656218,0.04809975641926903,RF25
2.8007857818737083,1.0127963092011916,0.04693769440503396,RF300
3.037177878996045,1.0440303619821913,0.04741958961162442,RF50
