mse_test,mae_test,mape_test,Model
0.658182893847194,0.27102772143340115,0.15409106063899947,DT
0.479432326897427,0.23543490568921968,0.1422055072027796,DT10
0.6488742944315461,0.2674178614637232,0.15051742448464253,DT15
0.6579124408384044,0.27062204192021655,0.15384917358525274,DT20
0.6578583502366463,0.2704192021636243,0.15367821355934397,DT25
0.658182893847194,0.27102772143340115,0.15409106063899947,DT30
0.32987873067164386,0.2791473211924046,0.24792277590784842,DT5
0.46915964656053993,0.2422105025918414,0.13767512739326296,RF10
0.4753270050756655,0.24324245548794296,0.13671140850945374,RF100
0.47678964978491994,0.2436775293259071,0.13709967050152028,RF150
0.4768943344950097,0.24401564039408863,0.13689309705684852,RF200
0.4725936446781011,0.2435643002028399,0.13710241373489532,RF25
0.4776421797492077,0.24387952874636368,0.13654975531986246,RF300
0.46759903999625146,0.24114415789304267,0.13633699234248622,RF50
