mse_test,mae_test,mape_test,Model
2.3266269841269835,0.6158730158730168,0.05882949398748402,DT
2.2885252072920204,0.607888837353124,0.058585447499285855,DT10
2.3266269841269835,0.6158730158730168,0.05882949398748402,DT15
2.3266269841269835,0.6158730158730168,0.05882949398748402,DT20
2.3266269841269835,0.6158730158730168,0.05882949398748402,DT25
2.3266269841269835,0.6158730158730168,0.05882949398748402,DT30
1.1600033374494063,0.5190791264929205,0.042179680318376406,DT5
1.4230544356699693,0.5263377267573704,0.05109628552821031,RF10
1.4624519137701781,0.5338778628117925,0.052007152359902366,RF100
1.460907672820177,0.5343876007810554,0.051988576215246295,RF150
1.466191289033004,0.5356464852607757,0.051932809961551675,RF200
1.4265742944307667,0.5270383975812556,0.05143914494153526,RF25
1.457991080192042,0.5331937177185783,0.05175149953250552,RF300
1.44989626257059,0.5323705876795167,0.05184059707040256,RF50
