mse_test,mae_test,mape_test,Model
26.841244918699186,1.533638211382114,0.0236221222778064,DT
24.652165415041313,1.343886323703397,0.0202005792548192,DT10
26.686061991869916,1.5047764227642275,0.023162081100576954,DT15
26.841244918699186,1.533638211382114,0.0236221222778064,DT20
26.841244918699186,1.533638211382114,0.0236221222778064,DT25
26.841244918699186,1.533638211382114,0.0236221222778064,DT30
16.174771015081102,2.2174401999546705,0.03901745253093646,DT5
20.072601063064585,1.4478038617886184,0.022106469105793447,RF10
19.629715745806305,1.441481944444446,0.021484327259865103,RF100
19.71057217068852,1.4463707139631001,0.021551781572899775,RF150
19.866015952785997,1.449492899487037,0.021603612588624702,RF200
19.435269290881596,1.424088095238094,0.021289802575272437,RF25
19.899624934096448,1.4477842882952618,0.021565236213351862,RF300
19.401720818912036,1.4283744096012356,0.021334545369481737,RF50
