mse_test,mae_test,mape_test,Model
134956.34747519845,113.74097222222223,0.15529516703723925,DT
130259.14746995275,113.28378413194672,0.20886295793546214,DT10
134619.0837070106,112.49047619047617,0.15945825796960864,DT15
134956.34747519845,113.74097222222223,0.15529516703723925,DT20
134956.34747519845,113.74097222222223,0.15529516703723925,DT25
134956.34747519845,113.74097222222223,0.15529516703723925,DT30
293737.03560050245,279.38607762549026,1.0383895733876936,DT5
223705.1023701839,142.9459484126984,0.183391465342059,RF10
228716.33101471225,137.55811683201046,0.16124782513484895,RF100
231183.84581723937,137.8122403092716,0.15918765451891226,RF150
243955.68622970945,139.86809744897948,0.1594705363971293,RF200
231515.546049983,138.35936489040066,0.16971114357930103,RF25
243211.35925072417,138.79338461356784,0.15939992200155972,RF300
238816.26894210768,138.2428885770975,0.16316566143619768,RF50
