mse_test,mae_test,mape_test,Model
15.41997967479675,1.0327235772357723,0.046763683413884836,DT
10.638172425474254,0.8919715447154472,0.04326108915518873,DT10
12.781544715447154,0.9540650406504065,0.04524651391658251,DT15
15.41997967479675,1.0327235772357723,0.046763683413884836,DT20
15.41997967479675,1.0327235772357723,0.046763683413884836,DT25
15.41997967479675,1.0327235772357723,0.046763683413884836,DT30
12.883998840516535,0.9739736859266986,0.04492509848068422,DT5
15.386261382113835,1.0887804878048783,0.05032963447470431,RF10
14.79850657317077,1.1124430894308956,2874248542671.465,RF100
14.489385259259345,1.1057100271002744,1922268133633.7988,RF150
14.41723579878058,1.1134268292682963,13034808677592.703,RF200
15.522030373983734,1.1038048780487804,0.05041758586209693,RF25
13.993663656052354,1.0983136856368547,13407057427280.51,RF300
14.542468414634127,1.1067032520325195,0.050494536263386215,RF50
