mse_test,mae_test,mape_test,Model
2.591026422764229,0.7300813008130085,0.0440952692684588,DT
2.808838394669276,0.7421007989300676,0.044212409084883574,DT10
2.4276219512195127,0.7105691056910572,0.04382484432908765,DT15
2.591026422764229,0.7300813008130085,0.0440952692684588,DT20
2.591026422764229,0.7300813008130085,0.0440952692684588,DT25
2.591026422764229,0.7300813008130085,0.0440952692684588,DT30
2.494134240782376,0.6896665939765797,0.03602183403631761,DT5
1.9204381852981023,0.6181023035230354,0.03722746499798465,RF10
1.810009255349577,0.6175668287843601,0.03787881937695341,RF100
1.8327479632848185,0.618985280358758,0.037853204211063425,RF150
1.8138155670763074,0.616485204945801,0.03772576637864061,RF200
1.89799275190882,0.6252181378242363,0.03758215336123245,RF25
1.8167245856845502,0.6165869289585774,0.03774149918930614,RF300
1.7795339140257431,0.6109848093302375,0.03736269987943514,RF50
